,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0,9.367629179324498e-10,1.0253524082958332e-09,7.661608110152765e-10,2.7550642356691003e-09,1.4171888692321041e-09,1.191498911793231e-09,3.3796601518120247e-09,1.4132267748274713e-09,3.858502974189476e-09,9.099581401032922e-10,3.220542522682471e-09,2.9148396338784456e-09,1.5578103248263038e-09,1.1009951758232695e-08,5.783817364837581e-09,1.2564489931395822e-09,5.53913228214515e-08,1.7009985598800022e-09,1.0704584202149677e-09,3.4187309520446227e-09,4.997087248351408e-08,4.331289722175686e-09,3.084601745447549e-08,2.639407106589373e-09,1.1722996575446927e-09,2.061671330390181e-09,4.383346567416464e-09,1.1271770580267323e-08,5.654952547968416e-10,2.2513043703467414e-09,8.059921075602701e-10,5.022471798790042e-09,5.5977687703697896e-08,2.0128464762065152e-08,1.1256619141908358e-09,1.2605541827352638e-08,1.2035954254613248e-08,8.241865956182366e-09,2.6570972413402028e-08,7.743928384822125e-10,2.0767807893174576e-08,2.1212449056228634e-08,1.6367581961782204e-07,1.400421136674262e-09,1.94922477337408e-08,3.346706385526944e-09,1.333760072527996e-07,8.327896897868208e-08,1.993353604400666e-09,1.1951973040898642e-09,1.48026106130775e-07,1.968939786799117e-08,9.347967950036655e-10,4.160189182846327e-09,1.3637250143006337e-07,4.5295264206422734e-09,1.0238132244283965e-09,3.710515056925286e-09,2.5057360883974635e-09,7.2769386352325595e-09,8.548425403237141e-09,2.2083933767725278e-07,2.5993106563712074e-08,1.182176467359842e-08,3.492391674183587e-07,1.8136362439136993e-08,1.4122477749494232e-08,1.3237242671078098e-09,5.191502856539868e-08,2.5832089888637922e-09,4.00557768439217e-08,1.8163669454417943e-08,1.2089169155790004e-07,1.458585274777834e-08,3.0762850725397424e-09,2.5702544835114317e-09,3.986198978975216e-09,1.58926446591067e-08,1.6854536579719257e-08,5.501026022766204e-10,8.818671533314514e-09,7.599219308687098e-09,3.092776690269486e-08,5.664013301995031e-07,3.882310979841818e-08,2.1114011006246982e-07,1.350290644338028e-07,4.777791991099678e-09,7.839861377278367e-08,3.4325737455445683e-07,1.700843824424609e-07,1.5121905144883676e-08,4.293284424790308e-09,2.484591088175496e-08,4.537316170304202e-08,7.618766288062607e-08,1.4460530969713157e-07,2.1042805051940113e-08,2.1019066107477813e-07,1.4703472498053943e-09,2.209537986844273e-07,1.5074176359889466e-08,1.56389303989895e-07,2.361146199850582e-09,2.051900712366752e-09,2.4186091977959758e-08,3.1366336697755314e-08,5.888581320712023e-08,6.602086742154238e-08,2.4241416029277726e-08,1.6911581285160185e-08,2.4403263456278852e-08,1.185914368473735e-08,3.495111224260448e-08,4.712112109017049e-09,3.481971670599982e-08,8.895755783901688e-09,8.604365563415867e-09,1.0676489388157447e-08,1.3286432034669555e-07,2.636417960205953e-09,1.0129817096576198e-06,3.737250705417732e-09,1.0376284362436252e-08,2.0903414274081467e-08,6.400233114251932e-08,4.9283042674944233e-08,2.3858088317653393e-07,4.226686926880239e-08,1.6581066547967665e-08,4.6516250575879805e-07,7.343677933464653e-08,1.3851125510495603e-07,1.2586125798343116e-07,4.6753375895185684e-08,5.022502896872742e-07,9.036387736089427e-09,3.608438724721132e-09,3.048965601122747e-08
1,2.9942508325486294e-08,9.91814927356329e-09,5.1123526797548724e-09,7.378266413477246e-08,3.1819358864750905e-07,1.4131027803745173e-08,1.618159492476119e-07,1.7950901745163754e-08,1.5371884484551662e-08,1.0073602553386027e-08,1.442734833520995e-07,1.2620987225567251e-08,2.64021293221692e-08,2.9233123537966365e-08,8.139527183958747e-08,2.1843317580942498e-08,6.315189569308606e-07,2.032353273420422e-08,2.320402932607938e-08,1.7018574696295723e-07,9.719894842589942e-08,4.734418875067046e-07,3.748664659257596e-08,4.688651067903963e-08,1.3893364328978517e-08,9.495709250178008e-08,1.3473783504518103e-08,1.0090130403642848e-07,1.2737952459283314e-08,2.4735365050095206e-08,3.04451559874154e-08,1.9840193752638404e-08,1.23840297676006e-06,1.204366487721131e-07,1.2947684648559396e-08,1.3575672694412609e-07,1.3008029110408927e-07,1.6644301621089893e-07,1.2939060233390424e-07,1.5861232933319535e-08,1.8588139884588732e-07,2.3663489671289675e-07,6.800231285489579e-07,9.13346123194546e-08,1.8062232200683933e-07,1.1395728255767012e-07,1.5662538313984209e-06,5.817588988338233e-07,6.457420790007755e-08,4.1056395939779955e-08,1.8964195583286382e-06,1.4371726734070077e-07,2.364950379286699e-08,8.138005739152342e-08,5.392320271856292e-07,1.5219600108246167e-07,2.3823129662500817e-08,4.025893060830786e-08,2.6389299006950618e-08,1.6203782098487564e-07,1.2342555837275267e-07,1.186663787459876e-06,1.1393172229181012e-06,1.0645999892936497e-07,3.94599411825991e-06,3.662931736726081e-08,2.0381122600031292e-07,1.2224143876227878e-08,2.23120862065807e-07,2.1554302274414236e-08,8.151094770401223e-07,9.366759715243954e-07,5.901205222407679e-07,7.89724462337355e-08,9.959902123912693e-08,2.6471513414367728e-08,2.1070754548957949e-07,4.397260405048154e-07,4.653488225266261e-07,9.558439606010514e-09,2.940755723718116e-08,4.739191328210162e-08,1.4333276184166878e-06,1.2472751082032439e-06,4.318987456887947e-07,9.64833496647952e-07,3.884282251197996e-06,3.898109056446331e-07,4.085167359740016e-07,2.3366263765288808e-06,9.182885394776641e-07,1.3366659458362543e-07,3.359874394965455e-08,9.868410621675565e-08,2.2561129304643996e-07,4.2994576055381754e-07,5.605742168975408e-07,9.299999099189552e-08,2.559887925442674e-06,3.813116824398573e-08,1.9224835388393855e-06,3.3667822367514167e-07,4.767855729155344e-07,1.451313475108881e-07,2.3396173911455876e-08,6.191144213738169e-07,1.6270157803486142e-07,1.2821762439708256e-07,2.7762021197654343e-07,7.672010486497577e-08,1.0263561812990544e-07,4.375652108062759e-08,2.3661761760484436e-07,1.9698148521613257e-07,9.420129335910433e-08,1.2511781097192088e-07,2.9937341396337976e-07,1.3429284920860048e-07,1.1804870706273695e-07,5.880991733294462e-07,2.883639055585436e-08,6.053081883914229e-06,3.323524870448027e-08,1.0452778386656463e-07,3.0924825760067667e-07,2.985321209718074e-07,2.86099481905241e-07,6.228819765651554e-07,1.2021725210040078e-06,1.6170135253425066e-07,1.0005218372477577e-06,2.4475777962917726e-07,6.253011671048528e-07,3.29435093600954e-07,1.1119355728004393e-06,1.5738772717418123e-06,9.454494094036854e-08,2.3045761970377637e-08,6.395956154836007e-07
