,0,5
0,0.02714974246919155,0.02714974246919155
1,0.026016905903816223,0.026016905903816223
2,0.024934884160757065,0.024934884160757065
3,0.023905768990516663,0.023905768990516663
4,0.022928226739168167,0.022928224876523018
